sr no,date,start.time,end.time,transect,species,count,source,centroid.lat,centroid.long,management.regime,total.visits,distance.from.village,length,minimum.elevation,average.elevation,maximum.elevation
1918,10/13/2024,07:00,08:47,2,White Wagtail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1919,10/13/2024,07:00,08:47,2,Long-tailed Minivet,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1920,10/13/2024,07:00,08:47,2,Grey Sibia,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1921,10/13/2024,07:00,08:47,2,Rufous-crowned Prinia,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1922,11/04/2024,06:43,07:56,2,Yellow-bellied Fantail,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1923,11/04/2024,06:43,07:56,2,Silver-eared Mesia,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1924,11/04/2024,06:43,07:56,2,White-throated Fantail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1925,11/04/2024,06:43,07:56,2,Whiskered Yuhina,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1926,11/04/2024,06:43,07:56,2,Wedge-tailed Green-Pigeon,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1927,11/04/2024,06:43,07:56,2,Mountain Bamboo-Partridge,4,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1928,11/04/2024,06:43,07:56,2,Common Rosefinch,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1929,11/04/2024,06:43,07:56,2,Grey Sibia,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1930,11/04/2024,06:43,07:56,2,Golden-throated Barbet,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1931,11/04/2024,06:43,07:56,2,Crested Finchbill,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1932,11/04/2024,06:43,07:56,2,Little Bunting,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1933,11/04/2024,06:43,07:56,2,Little Pied Flycatcher,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1934,11/05/2024,06:42,08:58,2,Grey Sibia,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1935,11/05/2024,06:42,08:58,2,Wedge-tailed Green-Pigeon,2,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1936,11/05/2024,06:42,08:58,2,Ashy Drongo,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1937,11/05/2024,06:42,08:58,2,Striated Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1938,11/05/2024,06:42,08:58,2,Mountain Bulbul,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1939,11/05/2024,06:42,08:58,2,Yellow-cheeked Tit,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1940,11/05/2024,06:42,08:58,2,Silver-eared Mesia,8,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1941,11/05/2024,06:42,08:58,2,Crested Finchbill,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1942,11/05/2024,06:42,08:58,2,Ashy Bulbul,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1943,11/05/2024,06:42,08:58,2,Grey Treepie,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1944,11/05/2024,06:42,08:58,2,Great Barbet,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1945,11/05/2024,06:42,08:58,2,White-throated Fantail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1946,11/05/2024,06:42,08:58,2,Scarlet Minivet,9,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1947,12/14/2024,07:14,08:12,2,Grey Bushchat,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1948,12/14/2024,07:14,08:12,2,Red-whiskered Bulbul,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1949,12/14/2024,07:14,08:12,2,Common Rosefinch,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1950,12/14/2024,07:14,08:12,2,Green-tailed Sunbird,1,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1951,12/14/2024,07:14,08:12,2,Black-crested Bulbul,3,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1952,12/14/2024,07:14,08:12,2,Himalayan Black Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1953,12/14/2024,07:14,08:12,2,Rufous-crowned Prinia,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1954,12/14/2024,07:14,08:12,2,Ashy Drongo,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1955,12/14/2024,07:14,08:12,2,Flavescent Bulbul,4,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1956,12/14/2024,07:14,08:12,2,Crested Finchbill,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1957,12/14/2024,07:14,08:12,2,Mountain Bamboo-Partridge,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1958,12/14/2024,07:14,08:12,2,Whiskered Yuhina,7,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1959,12/14/2024,07:14,08:12,2,Great Barbet,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1960,12/14/2024,07:14,08:12,2,Silver-eared Mesia,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1961,12/14/2024,07:14,08:12,2,Mrs. Gould's Sunbird,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1962,12/14/2024,07:14,08:12,2,Grey Sibia,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1963,12/15/2024,07:17,08:09,2,Little Bunting,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1964,12/15/2024,07:17,08:09,2,Common Rosefinch,10,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1965,12/15/2024,07:17,08:09,2,Rufous-crowned Prinia,3,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1966,12/15/2024,07:17,08:09,2,Flavescent Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1967,12/15/2024,07:17,08:09,2,Indian White-eye,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1968,12/15/2024,07:17,08:09,2,Slaty-backed Flycatcher,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1969,12/15/2024,07:17,08:09,2,Blue-winged Minla,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1970,12/15/2024,07:17,08:09,2,Grey Bushchat,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1971,12/15/2024,07:17,08:09,2,Fire-breasted Flowerpecker,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1972,12/15/2024,07:17,08:09,2,Red-whiskered Bulbul,4,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1973,12/15/2024,07:17,08:09,2,Spotted Forktail,1,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1974,12/15/2024,07:17,08:09,2,Whiskered Yuhina,6,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1975,12/15/2024,07:17,08:09,2,Rusty-capped Fulvetta,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1976,01/06/2024,06:55,07:42,2,Slaty-backed Flycatcher,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1977,01/06/2024,06:55,07:42,2,Great Barbet,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1978,01/06/2024,06:55,07:42,2,Rufous-crowned Prinia,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1979,01/06/2024,06:55,07:42,2,Flavescent Bulbul,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1980,01/06/2024,06:55,07:42,2,Streak-breasted Scimitar-Babbler,4,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1981,01/06/2024,06:55,07:42,2,Fire-breasted Flowerpecker,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1982,01/06/2024,06:55,07:42,2,Eyebrowed Thrush,10,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1983,01/06/2024,06:55,07:42,2,Little Bunting,13,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1984,01/06/2024,06:55,07:42,2,Indian White-eye,7,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1985,01/06/2024,06:55,07:42,2,Whiskered Yuhina,2,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1986,01/06/2024,06:55,07:42,2,Silver-eared Mesia,3,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1987,01/06/2024,06:55,07:42,2,Common Rosefinch,3,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1988,01/06/2024,06:55,07:42,2,Large-billed Crow,1,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1989,01/06/2024,06:55,07:42,2,Chestnut-bellied Rock-Thrush,1,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1990,01/07/2024,07:01,08:47,2,Great Barbet,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1991,01/07/2024,07:01,08:47,2,Grey Bushchat,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1992,01/07/2024,07:01,08:47,2,Red-vented Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1993,01/07/2024,07:01,08:47,2,Whiskered Yuhina,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1994,01/07/2024,07:01,08:47,2,Crested Finchbill,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1995,01/07/2024,07:01,08:47,2,Mountain Bamboo-Partridge,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1996,01/07/2024,07:01,08:47,2,Rufous-gorgeted Flycatcher,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1997,01/07/2024,07:01,08:47,2,Yellow-bellied Fantail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1998,01/07/2024,07:01,08:47,2,Scarlet Minivet,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
1999,01/07/2024,07:01,08:47,2,Mountain Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2000,01/07/2024,07:01,08:47,2,Grey Sibia,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2001,02/03/2025,07:03,08:59,2,Grey Treepie,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2002,02/03/2025,07:03,08:59,2,Black-crested Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2003,02/03/2025,07:03,08:59,2,Indian White-eye,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2004,02/03/2025,07:03,08:59,2,Striated Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2005,02/03/2025,07:03,08:59,2,Golden-throated Barbet,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2006,02/03/2025,07:03,08:59,2,Green-backed Tit,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2007,02/03/2025,07:03,08:59,2,Black-throated Tit,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2008,02/03/2025,07:03,08:59,2,Silver-eared Mesia,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2009,02/03/2025,07:03,08:59,2,Mountain Bulbul,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2010,02/03/2025,07:03,08:59,2,Blue-winged Minla,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2011,02/03/2025,07:03,08:59,2,Great Barbet,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2012,02/03/2025,07:03,08:59,2,Great Barbet,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2013,02/04/2025,07:03,08:59,2,Mountain Bulbul,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2014,02/04/2025,07:03,08:59,2,Grey Sibia,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2015,02/04/2025,07:03,08:59,2,Grey Treepie,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2016,02/04/2025,07:03,08:59,2,Scarlet Minivet,9,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2017,02/04/2025,07:03,08:59,2,White-throated Fantail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2018,02/04/2025,07:03,08:59,2,Himalayan Black Bulbul,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2019,02/04/2025,07:03,08:59,2,Flavescent Bulbul,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2020,02/04/2025,07:03,08:59,2,Whiskered Yuhina,4,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2021,02/04/2025,07:03,08:59,2,Beautiful Sibia,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2022,02/04/2025,07:03,08:59,2,Hill Partridge,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2023,02/04/2025,07:03,08:59,2,Ashy Drongo,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2024,02/04/2025,07:03,08:59,2,Yellow-bellied Fantail,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2025,03/12/2025,07:08,08:12,2,Great Barbet,6,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2026,03/12/2025,07:08,08:12,2,Himalayan Black Bulbul,28,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2027,03/12/2025,07:08,08:12,2,Grey Sibia,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2028,03/12/2025,07:08,08:12,2,Whiskered Yuhina,12,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2029,03/12/2025,07:08,08:12,2,Large Hawk-Cuckoo,6,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2030,03/12/2025,07:08,08:12,2,Streak-breasted Scimitar-Babbler,4,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2031,03/12/2025,07:08,08:12,2,Indian White-eye,24,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2032,03/12/2025,07:08,08:12,2,Red Junglefowl,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2033,03/12/2025,07:08,08:12,2,Hill Partridge,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2034,03/12/2025,07:08,08:12,2,Black-throated Tit,5,H+S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2035,03/12/2025,07:08,08:12,2,Flavescent Bulbul,22,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2036,03/12/2025,07:08,08:12,2,Brownish-flanked Bush Warbler,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2037,03/12/2025,07:08,08:12,2,Golden-throated Barbet,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2038,03/12/2025,07:08,08:12,2,Slaty-backed Flycatcher,5,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2039,03/12/2025,07:08,08:12,2,Eyebrowed Thrush,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2040,03/12/2025,07:08,08:12,2,Ashy Bulbul,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2041,03/12/2025,07:08,08:12,2,Mrs. Gould's Sunbird,4,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2042,03/12/2025,07:08,08:12,2,Mountain Imperial-Pigeon,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2043,03/12/2025,07:08,08:12,2,Rusty-capped Fulvetta,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2044,03/12/2025,07:08,08:12,2,Little Bunting,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2045,03/12/2025,07:08,08:12,2,Mountain Bamboo-Partridge,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2046,03/12/2025,07:08,08:12,2,Blue-winged Minla,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2047,03/12/2025,07:08,08:12,2,Long-tailed Minivet,1,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2048,03/14/2025,07:04,08:41,2,Large Hawk-Cuckoo,4,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2049,03/14/2025,07:04,08:41,2,Silver-eared Mesia,12,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2050,03/14/2025,07:04,08:41,2,Indian White-eye,9,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2051,03/14/2025,07:04,08:41,2,Eyebrowed Thrush,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2052,03/14/2025,07:04,08:41,2,Whiskered Yuhina,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2053,03/14/2025,07:04,08:41,2,Himalayan Black Bulbul,16,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2054,03/14/2025,07:04,08:41,2,Hill Partridge,4,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2055,03/14/2025,07:04,08:41,2,Great Barbet,6,S+H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2056,03/14/2025,07:04,08:41,2,Blue-winged Minla,7,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2057,03/14/2025,07:04,08:41,2,Flavescent Bulbul,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2058,03/14/2025,07:04,08:41,2,Buff-barred Warbler,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2059,03/14/2025,07:04,08:41,2,Mrs. Gould's Sunbird,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2060,03/14/2025,07:04,08:41,2,Crested Finchbill,6,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2061,03/14/2025,07:04,08:41,2,Red Junglefowl,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2062,03/14/2025,07:04,08:41,2,Ashy Bulbul,8,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2063,03/14/2025,07:04,08:41,2,White-browed Scimitar-Babbler,1,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2064,03/14/2025,07:04,08:41,2,Rusty-fronted Barwing,8,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2065,03/14/2025,07:04,08:41,2,Golden-throated Barbet,2,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2066,03/14/2025,07:04,08:41,2,Green-backed Tit,9,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2067,03/14/2025,07:04,08:41,2,Mountain Bamboo-Partridge,3,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2068,03/14/2025,07:04,08:41,2,Slaty-backed Flycatcher,12,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2069,03/14/2025,07:04,08:41,2,Grey Sibia,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2070,03/14/2025,07:04,08:41,2,Mountain Imperial-Pigeon,1,H,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2071,03/14/2025,07:04,08:41,2,Nepal Fulvetta,8,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2072,03/14/2025,07:04,08:41,2,Fire-breasted Flowerpecker,2,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2073,03/14/2025,07:04,08:41,2,Yellow-bellied Fantail,3,S,25.76749,94.96212,hunted,,1309.4041,706,2079,2133,2173
2074,11-16-2021,07:06,08:25,3,Black-faced Laughingthrush,8,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2075,11-16-2021,07:06,08:25,3,Fire-tailed Sunbird,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2076,11-16-2021,07:06,08:25,3,Bar-throated Minla,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2077,11-16-2021,07:06,08:25,3,Stripe-throated Yuhina,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2078,11-16-2021,07:06,08:25,3,Hill Partridge,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2079,11-16-2021,07:06,08:25,3,Streak-throated Barwing,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2080,11-16-2021,07:06,08:25,3,Himalayan Cutia,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2081,11-16-2021,07:06,08:25,3,Black-headed Shrike-Babbler,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2082,11-16-2021,07:06,08:25,3,Streak-throated Fulvetta,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2083,11-16-2021,07:06,08:25,3,Blue-winged Minla,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2084,01/04/2022,07:17,08:21,3,Hill Partridge,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2085,01/04/2022,07:17,08:21,3,Black-faced Laughingthrush,7,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2086,01/04/2022,07:17,08:21,3,Himalayan Cutia,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2087,01/04/2022,07:17,08:21,3,Bar-throated Minla,5,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2088,01/04/2022,07:17,08:21,3,Beautiful Sibia,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2089,01/04/2022,07:17,08:21,3,Stripe-throated Yuhina,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2090,01/04/2022,07:17,08:21,3,Great Barbet,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2091,01/04/2022,07:17,08:21,3,Scarlet Minivet,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2092,02/08/2022,07:39,08:51,3,Black-faced Laughingthrush,7,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2093,02/08/2022,07:39,08:51,3,White-winged Grosbeak,6,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2094,02/08/2022,07:39,08:51,3,Collared Grosbeak,12,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2095,02/08/2022,07:39,08:51,3,Crimson-browed Finch,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2096,02/08/2022,07:39,08:51,3,Stripe-throated Yuhina,5,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2097,02/08/2022,07:39,08:51,3,Alpine Thrush,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2098,02/08/2022,07:39,08:51,3,Tit sp.,7,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2099,02/08/2022,07:39,08:51,3,Himalayan Owl,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2100,02/08/2022,07:39,08:51,3,Bar-throated Minla,5,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2101,12-22-2021,07:21,08:30,3,Black-faced Laughingthrush,7,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2102,12-22-2021,07:21,08:30,3,Black-throated Tit,6,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2103,12-22-2021,07:21,08:30,3,White-browed Fulvetta,7,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2104,12-22-2021,07:21,08:30,3,Yellow-bellied Fantail,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2105,12-22-2021,07:21,08:30,3,Bar-throated Minla,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2106,12-22-2021,07:21,08:30,3,Rufous-winged Fulvetta,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2107,12-22-2021,07:21,08:30,3,Stripe-throated Yuhina,5,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2108,12-22-2021,07:21,08:30,3,Fire-breasted Flowerpecker,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2109,12-22-2021,07:21,08:30,3,Fire-tailed Sunbird,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2110,03-22-2022,07:04,08:39,3,Great Barbet,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2111,03-22-2022,07:04,08:39,3,Fulvous-breasted Woodpecker,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2112,03-22-2022,07:04,08:39,3,Grey-chinned Minivet,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2113,03-22-2022,07:04,08:39,3,Black-faced Laughingthrush,5,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2114,03-22-2022,07:04,08:39,3,Assam Laughingthrush,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2115,03-22-2022,07:04,08:39,3,Stripe-throated Yuhina,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2116,03-22-2022,07:04,08:39,3,Fire-breasted Flowerpecker,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2117,03-22-2022,07:04,08:39,3,Mrs. Gould's Sunbird,3,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2118,03-22-2022,07:04,08:39,3,Maroon Oriole,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2119,03-22-2022,07:04,08:39,3,Ashy-throated Warbler,6,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2120,03-22-2022,07:04,08:39,3,White-throated Fantail,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2121,03-23-2022,07:21,08:29,3,Yellow-bellied Fantail,2,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2122,03-23-2022,07:21,08:29,3,Red-tailed Minla,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2123,03-23-2022,07:21,08:29,3,Whiskered Yuhina,4,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
2124,03-23-2022,07:21,08:29,3,Mrs. Gould's Sunbird,1,,25.74573,95.00369,hunted,,6030.5718,709,2956,2983,3029
